书籍详情链接,图片链接,书名,书名简述,评分,评价数,出版相关信息,概况,作者
https://book.douban.com/subject/35643645/,https://img1.doubanio.com/view/subject/s/public/s34051599.jpg,生命科学,无尽的前沿,暂无,少于10人,[美]苏珊·霍克菲尔德（Susan Hockfield） / 高天羽 / 湖南科学技术出版社 / 2021-11 / 58.00元,暂无,苏珊·霍克菲尔德
https://book.douban.com/subject/6873632/,https://img2.doubanio.com/view/subject/s/public/s6960301.jpg,冒烟的耳朵和尖叫的牙齿,自体实验者奇闻录,8.7,1351人,[英]特雷弗·诺顿 / 朱机 / 科学出版社 / 2011-10 / 42.00元,升上万米高空，潜下最深海沟；给自己注射患恶性病患者的血液，往心脏送导管，在后背做伤口；吞下血吸虫、霍乱弧菌、盐酸以及各种各样简直没法说的东西……他们一次次将... ,特雷弗·诺顿
https://book.douban.com/subject/35218117/,https://img2.doubanio.com/view/subject/s/public/s33876683.jpg,性的进化, ,7.4,433人,[美] 贾雷德·戴蒙德 / 魏薇 / 天津科学技术出版社 / 2020-12-1 / 69.90元,暂无,贾雷德·戴蒙德
https://book.douban.com/subject/30238047/,https://img9.doubanio.com/view/subject/s/public/s29787624.jpg,思维的发现,关于决策与判断的科学,8.1,582人,[美] 迈克尔·刘易斯 / 钟莉婷 / 中信出版社 / 2018-7-1 / 58.00元,当林书豪还是一位篮球新秀时，尽管他的各项数据表现优异，休斯敦火箭队的专家们还是以“亚洲人不够敏捷”为由放弃了他。后来，他向世人证明自己就是一道光，点亮了NB... ,迈克尔·刘易斯
https://book.douban.com/subject/35677709/,https://img1.doubanio.com/view/subject/s/public/s34056998.jpg,人类的演化, ,暂无,目前无人,[美] 罗伯特·博伊德、[美]琼·西尔克 / 张鹏、韩宁 / 商务印书馆 / 2021-11 / 198.00,暂无,罗伯特·博伊德&琼·西尔克
https://book.douban.com/subject/25847649/,https://img2.doubanio.com/view/subject/s/public/s27302712.jpg,复杂性思维：物质、精神和人类的计算动力学,物质、精神和人类的计算动力学,8.7,92人,[德]迈因策尔 / 曾国屏、苏俊斌 / 上海辞书出版社 / 2014-4-1 / 85.00,复杂性科学是可与相对论、量子力学媲美的20世纪重大科学突破之一。在某种意义上，复杂性对整个科学体系的影响，也许比后两者更深刻、更广泛。进入21世纪，探索和理... ,迈因策尔
https://book.douban.com/subject/33384512/,https://img1.doubanio.com/view/subject/s/public/s32310969.jpg,行為,暴力、競爭、利他，人類行為背後的生物學,9.4,157人,Robert M. Sapolsky 羅伯．薩波斯基 / 吳芠 / 八旗文化 / 2019-4-3 / TWD 1200,暂无,Robert M. Sapolsky 羅伯．薩波斯基
https://book.douban.com/subject/26962594/,https://img2.doubanio.com/view/subject/s/public/s29411492.jpg,法醫科學研究室,鑑識搜查最前線， 解剖八百萬種死法,9.3,183人,道格拉斯.萊爾 / 祁怡瑋、周沛郁、林毓瑜 / 麥田 / 2017-3-18 / NT499,暂无,道格拉斯.萊爾
https://book.douban.com/subject/26995630/,https://img9.doubanio.com/view/subject/s/public/s29414755.jpg,那些让你更聪明的科学新概念, ,7.3,379人,[美] 约翰·布罗克曼 / 李慧中 / 浙江人民出版社 / 2017-3 / 79.90元,➢哪些科学概念能改善思维方式，让你变得更聪明？本书编者约翰·布罗克曼召集了151位世界顶尖的科学家和思想家来回答这个“大问题”，触及物理宇宙、生命科学、人工... ,约翰·布罗克曼
https://book.douban.com/subject/30305583/,https://img9.doubanio.com/view/subject/s/public/s29872945.jpg,AI·未来, ,7.2,2039人,李开复 / 浙江人民出版社 / 2018-9-1 / 62,暂无,李开复
https://book.douban.com/subject/30305868/,https://img1.doubanio.com/view/subject/s/public/s30024639.jpg,从一到无穷大,科学中的事实与猜测,9.0,198人,[美] 乔治·伽莫夫 / 张卜天 / 商务印书馆 / 2019-1 / 45.00元,本书是最负盛名的世界科普经典著作之一，它曾引领千千万万的读者进入科学世界。许多人都是因为在十几岁的时候读到这本书，才第一次真正领略了科学的奇迹和奥秘。作者以... ,乔治·伽莫夫
https://book.douban.com/subject/6913343/,https://img2.doubanio.com/view/subject/s/public/s6983402.jpg,理性乐观派,一部人类经济进步史,8.3,2538人,（美）马特·里德利（Matt Ridley） / 闾佳 / 机械工业出版社 / 2011-11-1 / 45.00元,20世纪60年代人口爆炸和全球饥荒令人忧心忡忡，70年代资源枯竭甚嚣尘上，80年代酸雨来了，90年代轮到瘟疫。21世纪初，全世界为全球变暖集体焦虑。可是，这... ,马特·里德利
https://book.douban.com/subject/35385260/,https://img2.doubanio.com/view/subject/s/public/s33843783.jpg,数学女孩5：伽罗瓦理论, ,9.3,29人,结城浩 / 陈冠贵 / 人民邮电出版社 / 2021-3 / 69,暂无,结城浩
https://book.douban.com/subject/35188939/,https://img2.doubanio.com/view/subject/s/public/s33712392.jpg,其实你不懂进化论, ,7.8,120人,史钧 / 世界图书出版公司 / 2020-8 / 59.00元,本书主要讲述了关于生物进化论百年论辩的历史，生动再现了科学界、哲学界的巨人们围绕进化论的起源和发展争论不休的场景：进化论与神创论的对决、拉马克主义与达尔文主... ,史钧
https://book.douban.com/subject/20738413/,https://img1.doubanio.com/view/subject/s/public/s24975357.jpg,法醫．屍體．解剖室：犯罪搜查216問,專業醫師解開神祕病態又稀奇古怪的醫學和鑑識問題,8.8,319人,D. P.萊爾 / 蔡承志、孫家棟 / 麥田出版 / 2013-1-29 / NT$360,暂无,D. P.萊爾
https://book.douban.com/subject/35418482/,https://img3.doubanio.com/view/subject/s/public/s33875940.jpg,人工智能全传, ,8.4,30人,[英]迈克尔·伍尔德里奇 / 许舒 / 浙江科学技术出版社 / 2021-3-25 / 78.00元,人工智能自诞生以来，仅仅用了60多年，就已经能够识别人脸、精准推送广告、自动驾驶汽车、赢过世界围棋冠军……如今，这项技术正以指数级的增长速度发展，渗透人类生... ,迈克尔·伍尔德里奇
https://book.douban.com/subject/35498194/,https://img3.doubanio.com/view/subject/s/public/s33923520.jpg,未来算法,下一个十年赢在计算思维,8.1,78人,诸葛越 / 中信出版集团 / 2021-6 / 69.00元,暂无,诸葛越
https://book.douban.com/subject/35615982/,https://img9.doubanio.com/view/subject/s/public/s34009116.jpg,目瞪口呆看地球, ,9.5,18人,[法] 尼古拉斯·科尔蒂斯、[法] 罗曼·乔利维、[法] 让-亚瑟·奥利维、[法] 亚历山大·舒伯内尔、[法] 多纳西安·玛丽 / 西希 / 天津科学技术出版社 / 2021-11-1 / 49.80,暂无,尼古拉斯·科尔蒂斯&罗曼·乔利维&让-亚瑟·奥利维&亚历山大·舒伯内尔&多纳西安·玛丽
https://book.douban.com/subject/35288910/,https://img1.doubanio.com/view/subject/s/public/s33779919.jpg,免疫革命,如何从根本上抵御并逆转自身免疫性疾病,6.8,52人,[美] 汤姆·奥布赖恩 / 黄虹 / 北京科学技术出版社 / 2021-2 / 69.00元,"本书把自身免疫性疾病的发展过程比喻成一种疾病谱,一端是充满活力的健康状态，另一端是出现疾病的状态，介于两者之间的是形式多样但相互关联的疾病不同阶段，且发展趋... ",汤姆·奥布赖恩
https://book.douban.com/subject/24737829/,https://img2.doubanio.com/view/subject/s/public/s26689291.jpg,金赛性学报告, ,8.4,578人,阿尔弗雷德·C·金赛 / 潘绥铭 / 中国青年出版社 / 2013-7 / 59.90元,"《金赛性学报告(男人篇&amp;女人篇)》内容简介：在《金赛性学报告》中，金赛和同事们历经多年努力，搜集了近18,000个与人类性行为及性倾向有关的访谈案例，积累了... ",阿尔弗雷德·C·金赛
https://book.douban.com/subject/35584470/,https://img9.doubanio.com/view/subject/s/public/s33985275.jpg,塞耳彭自然史（插图版）, ,暂无,少于10人,[英]吉尔伯特•怀特 / 缪哲 / 郑州大学出版社 / 2021-9 / 88.00,暂无,吉尔伯特•怀特
https://book.douban.com/subject/1473250/,https://img9.doubanio.com/view/subject/s/public/s3069346.jpg,魔鬼经济学,揭示隐藏在表象之下的真实世界,7.6,10312人,[美] 史蒂芬·列维特、[美] 史蒂芬·都伯纳 / 刘祥亚 / 广东经济出版社 / 2007-7 / 32.00元,在这本书中，列维特和史蒂芬·都伯纳取材日常生活，以经济学的方式来探索日常事物背后的世界：念书给婴儿听会不会使他日后成为一个好学生？游泳池比枪支还危险？贩毒集... ,史蒂芬·列维特&史蒂芬·都伯纳
https://book.douban.com/subject/4225911/,https://img2.doubanio.com/view/subject/s/public/s28351312.jpg,量子力学史话, ,9.4,202人,В. И. 瑞德尼克 / 黄宏荃、彭灏 / 北京：科学出版社 / 1979 / 0.78,本书以史话的形式，通俗、生动的语言叙述了量子力学的起源和发展。它阐述了许多重要概念，如波粒二象性，测不准原理，爱因斯坦的时空观念，宇称守恒等。还阐明了这个新... ,В. И. 瑞德尼克
https://book.douban.com/subject/25902942/,https://img1.doubanio.com/view/subject/s/public/s27307487.jpg,文明之光（第一册）, ,9.0,4688人,吴军 / 人民邮电出版社 / 2014-6-25 / 59.00元,人类的历史，是从野蛮蒙昧一步步走向文明进步的过程。在文明的进程中，人类创造出多元的文化，它们有着各自的特长。要实现人类和平发展的终极理想，一个重要的前提是承... ,吴军
https://book.douban.com/subject/26672408/,https://img9.doubanio.com/view/subject/s/public/s28349525.jpg,本书书名无法描述本书内容, ,6.5,2901人,[美] 埃里克·卡普兰 / 袁婧 / 北京联合出版公司·未读 / 2016-1 / 39.80元,暂无,埃里克·卡普兰
https://book.douban.com/subject/2161983/,https://img3.doubanio.com/view/subject/s/public/s4083960.jpg,怀斯曼生存手册, ,8.8,1766人,[英] 约翰·怀斯曼 / 张万伟、于靖蓉 / 北方文艺出版社 / 2009-7 / 35.00元,暂无,约翰·怀斯曼
https://book.douban.com/subject/35618288/,https://img1.doubanio.com/view/subject/s/public/s34021207.jpg,危崖,生存性风险与人类的未来,8.7,12人,［澳］托比·奥德（Toby Ord） / 韦斯琳 / 中信出版社·新思文化 / 2021-10-21 / 98,暂无,托比·奥德
https://book.douban.com/subject/35454811/,https://img2.doubanio.com/view/subject/s/public/s33891333.jpg,食物简史, ,6.2,60人,[法] 雅克·阿塔利 / 吕一民、应远马、朱晓罕 / 天津科学技术出版社 / 2021-5-1 / 56,暂无,雅克·阿塔利
https://book.douban.com/subject/35619094/,https://img9.doubanio.com/view/subject/s/public/s34011744.jpg,在身边 : 大有多大，远有多远, ,暂无,少于10人,[德]Little Gestalten工作室、岑骏 / 宋玉珊 / 后浪丨天津人民出版社 / 2021-8 / 70.00元,你与万物作比较!让孩子用多种方式跟万物比较、丈量世界，在学习测量概念的同时，培养数感、量感，为小学数学打下基础。享誉国际的插画师精心插画让数学和艺术完美融合... ,Little Gestalten工作室&岑骏
https://book.douban.com/subject/27001165/,https://img1.doubanio.com/view/subject/s/public/s29444728.jpg,地球之美,一部看得见的地球简史,8.9,858人,[法] 帕特里克·德韦弗  文、[法] 让·弗朗索瓦·布翁克里斯蒂亚尼 图 / 秦淑娟、张琦 / 新星出版社 / 2017-6 / 168.00元,暂无,帕特里克·德韦弗  文&让·弗朗索瓦·布翁克里斯蒂亚尼 图
https://book.douban.com/subject/35455510/,https://img1.doubanio.com/view/subject/s/public/s34032227.jpg,半小时漫画世界史2, ,7.9,581人,陈磊·半小时漫画团队 / 北京日报出版社 / 2021-5 / 49.90元,暂无,陈磊·半小时漫画团队
https://book.douban.com/subject/34865700/,https://img2.doubanio.com/view/subject/s/public/s33505201.jpg,探寻魔弹（医学大神12）,埃尔利希与现代药物研发,9.4,192人,朱石生 / 新星出版社 / 2020-1 / 28.00,“医学大神”系列以十四册、九十万字的体量，忠实再现四百年现代医学史，精细描摹十四位业界传奇大神，并穿插解说医学科普知识，是一套集传记、历史、科普于一身的大众... ,朱石生
https://book.douban.com/subject/34865706/,https://img9.doubanio.com/view/subject/s/public/s33505205.jpg,格微济世（医学大神14）,弗莱明与青霉素,9.5,198人,朱石生 / 新星出版社 / 2020-1 / 28.00,“医学大神”系列以十四册、九十万字的体量，忠实再现四百年现代医学史，精细描摹十四位业界传奇大神，并穿插解说医学科普知识，是一套集传记、历史、科普于一身的大众... ,朱石生
https://book.douban.com/subject/1049136/,https://img9.doubanio.com/view/subject/s/public/s9176016.jpg,数学：确定性的丧失, ,8.7,1899人,[美] M·克莱因 / 李宏魁 / 湖南科学技术出版社 / 1997-6 / 32.00元,绝大多数有知识的人今天仍然认为数学是关于物质世界的不可动摇的知识体系，数学推理是准确无误的。这本专著驳斥了这种神话。作者M·克莱因指出，今天，普遍接受的数学... ,M·克莱因
https://book.douban.com/subject/35619441/,https://img2.doubanio.com/view/subject/s/public/s34021211.jpg,半小时漫画计算机（全彩）, ,9.4,30人,刘欣、刘奕君 绘 / 电子工业出版社 / 2021-9 / 69.9,《半小时漫画计算机》用生动有趣的漫画讲解了计算机的基础知识，一共分为5章，每一章都有不同的风景。 在第1章，你可以花上几两银子，体验一下大明王朝TCP/IP... ,刘欣&刘奕君 绘
https://book.douban.com/subject/27034389/,https://img2.doubanio.com/view/subject/s/public/s29440161.jpg,用数学的语言看世界, ,8.3,144人,大栗博司 (Hirosi Ooguri) / 尤斌斌 / 人民邮电出版社 / 2017-4-1 / CNY 46.00,本书为理论物理学家大栗博司先生写给自己女儿的数学读本，全书以用“数学语言”解读自然为线索，用生动故事和比喻重新讲解了数学的核心原理与体系，并且讲解了把数学作... ,大栗博司
https://book.douban.com/subject/35488971/,https://img2.doubanio.com/view/subject/s/public/s33924552.jpg,终极观星指南,天文观测全实践，裸眼观星进阶版,8.2,19人,[美] 鲍勃·金 / 王晨 / 海峡书局 / 2021-6 / 98.00元,星空在我们头顶的深邃宇宙中飞奔，数十亿光年的空间和时间，深邃如谜。你是否喜欢夜观星空，却不知道该如何记录所看到的东西？是否想把自己的夜空观测能力提升到一个更... ,鲍勃·金
https://book.douban.com/subject/26838785/,https://img1.doubanio.com/view/subject/s/public/s29577767.jpg,最好的抉择,关于看病就医你要知道的常识,8.1,541人,[ 美]杰尔姆•格罗普曼（Jerome Groopman）、帕米拉•哈茨班德（Pamela Hartzband） / 鞠玮婕、邓力 / 浙江人民出版社 / 2016-7 / 54.90,《最好的抉择》是医生和患者做出恰当医疗选择的启蒙书。如何分辨虚假医疗广告和真实有用的医疗信息？选择好医院还是好医生？治疗真是多多益善吗？要不要因为费用放弃治... ,杰尔姆•格罗普曼&帕米拉•哈茨班德
https://book.douban.com/subject/25987064/,https://img2.doubanio.com/view/subject/s/public/s27469071.jpg,云与大气现象, ,8.7,261人,张超、王燕平、王辰 / 重庆大学出版社 / 2014-8 / 36.00元,暂无,张超&王燕平&王辰
https://book.douban.com/subject/35195634/,https://img9.doubanio.com/view/subject/s/public/s33716044.jpg,环境的科学,全彩插图第6版,9.0,18人,[美]威廉·坎宁安、[美]玛丽·安·坎宁安 / 黄润华、孙颖 / 后浪丨浙江教育出版社 / 2020-9 / 198.00元,暂无,威廉·坎宁安&玛丽·安·坎宁安
https://book.douban.com/subject/35360370/,https://img2.doubanio.com/view/subject/s/public/s33841863.jpg,遗骨档案——一位法医人类学家的告白, ,7.2,125人,李衍蒨 / 中信出版社 / 2021-2 / 58.00,暂无,李衍蒨
https://book.douban.com/subject/10555491/,https://img9.doubanio.com/view/subject/s/public/s8972085.jpg,宇宙奇趣全集, ,8.9,2238人,[意] 伊塔洛·卡尔维诺 / 张密、杜颖、翟恒 / 译林出版社 / 2012-4 / 36.00元,暂无,伊塔洛·卡尔维诺
https://book.douban.com/subject/30216471/,https://img1.doubanio.com/view/subject/s/public/s29779138.jpg,星空图鉴, ,8.7,247人,[法]埃马纽埃尔·博杜安 / 张俊峰 / 新星出版社 / 2018-6 / 128.00元,暂无,埃马纽埃尔·博杜安
https://book.douban.com/subject/30136424/,https://img9.doubanio.com/view/subject/s/public/s32293574.jpg,大自然的猎人,博物学家爱德华·威尔逊自传,8.7,149人,[美]爱德华·威尔逊 / 杨玉龄 / 中信出版集团·新思文化 / 2019-4 / 68.00元,爱德华·威尔逊，他是当今世界美国蚂蚁研究翘楚，“社会生物学”理论之父，被誉为“达尔文之后博物学家的绝响”。在他的自传中，威尔逊用优雅风趣的文笔，将他跌宕曲折... ,爱德华·威尔逊
https://book.douban.com/subject/30216990/,https://img2.doubanio.com/view/subject/s/public/s29763161.jpg,植物学家的筷子和银针, ,7.7,163人,史军 / 文治图书·中国友谊出版公司 / 2018-5 / 52.0元,暂无,史军
https://book.douban.com/subject/35361636/,https://img1.doubanio.com/view/subject/s/public/s33828728.jpg,是什么让我们难以领略音乐的艺术？, ,8.0,235人,钱浩 / 武汉大学出版社 / 2021-3 / 58.00,暂无,钱浩
https://book.douban.com/subject/27000191/,https://img2.doubanio.com/view/subject/s/public/s29516322.jpg,自下而上,万物进化简史,7.7,818人,[英] 马特·里德利 / 闾佳 / 机械工业出版社 / 2017-7 / 79.00,暂无,马特·里德利
https://book.douban.com/subject/35576016/,https://img1.doubanio.com/view/subject/s/public/s34006228.jpg,苗德岁讲达尔文, ,7.9,13人,[美国] 苗德岁 / 译林出版社 / 2021-11 / 58.00元,一如哥白尼大大地扩展了我们的空间概念，达尔文大大地扩展了我们的时间概念；哥白尼让我们认识到地球在宇宙中的位置，而达尔文让我们认识到人类在自然界中的位置……一... ,苗德岁
https://book.douban.com/subject/26776903/,https://img2.doubanio.com/view/subject/s/public/s28650352.jpg,自然哲学的数学原理, ,9.6,112人,"艾萨克·牛顿 / 任海洋 / 重庆出版社,重庆出版集团 / 2015-9-1 / CNY 58.00",《自然哲学的数学原理》是牛顿的科学才华处于巅峰时期所写的旷世巨著，是他“个人智慧的伟大结晶”。牛顿不但总结出了力学的基本定律，而且还发现了证明这些定律的数学... ,艾萨克·牛顿
https://book.douban.com/subject/10491601/,https://img3.doubanio.com/view/subject/s/public/s10387490.jpg,致命元素,毒药的历史,7.8,618人,[英] 约翰·埃姆斯利 / 毕小青 / 生活·读书·新知三联书店 / 2012-6 / 39.00元,汞、砷、锑、铅、铊，这些元素周期表上的呆板符号，矛盾而奇特的牵系着古往今来的历史：科学的进步和环境的污染，、奢华的享受和帝国的毁灭、壮体的良药和谋杀的工具，... ,约翰·埃姆斯利
https://book.douban.com/subject/35231456/,https://img1.doubanio.com/view/subject/s/public/s33765957.jpg,阅读的力量,从苏格拉底到推特,8.4,90人,[英] 弗兰克·富里迪 / 徐弢、李思凡 / 北京大学出版社 / 2020-11 / 58.00元,《阅读的力量》为英国著名社会学家弗兰克·富里迪的代表作，是西方阅读文化领域的里程碑式著作。富里迪通过全面梳理苏格拉底时代至当代的数百位西方重要思想家有关阅读... ,弗兰克·富里迪
https://book.douban.com/subject/30284018/,https://img1.doubanio.com/view/subject/s/public/s29869419.jpg,日用品简史, ,7.8,238人,[美]安迪·沃纳 / 唐梦莲 / 广西师范大学出版社 / 2018-9 / 58,暂无,安迪·沃纳
https://book.douban.com/subject/35658317/,https://img9.doubanio.com/view/subject/s/public/s34038924.jpg,那些不问会憋死的太空问题, ,暂无,少于10人,[意]卢卡·佩里、[意]马尔科·塔必里欧 / 陈婉霓 / 湖南科学技术出版社 / 2021-10 / 49.8,去太空，你准备好了吗？这本书，写给值得被关注的普通人，写给曾经渴望或者依然渴望去探索太空的你们。让我们一起看看太空探索的“内幕”，寻找那些我们一直想知道却没... ,卢卡·佩里&马尔科·塔必里欧
https://book.douban.com/subject/35232539/,https://img2.doubanio.com/view/subject/s/public/s33846091.jpg,动物的社会行为, ,8.8,22人,[英]尼可拉斯·廷伯根 / 刘小涛 / 华夏出版社有限公司 / 2021-1-1 / 49,本书是诺贝尔生物学奖获得者尼克拉斯·廷伯根的代表作之一。本书是以生物学进路阐释社会行为的代表作之一，作者通过对动物的交配、群体生活、争斗、合作等行为的研究，... ,尼可拉斯·廷伯根
https://book.douban.com/subject/35036124/,https://img1.doubanio.com/view/subject/s/public/s33621959.jpg,中国食物：水果史话, ,7.2,152人,史军 / 中信出版集团 / 2020-4-23 / 58.00,暂无,史军
https://book.douban.com/subject/35036147/,https://img1.doubanio.com/view/subject/s/public/s33626088.jpg,手术两百年, ,7.7,204人,《手术两百年》主创团队 / 科学技术文献出版社 / 2020-6 / 72.00元,《手术两百年》纪录片同名图书由纪录片主创团队编写，以纪录片为基础，增加、丰富了推动外科历史及其发展的重大事件和重要人物，辅以200余张严谨、科学、高清、精细... ,《手术两百年》主创团队
https://book.douban.com/subject/33463349/,https://img1.doubanio.com/view/subject/s/public/s33323529.jpg,我们为什么会说脏话？,你不知道的关于爆粗口的神奇趣味科学,6.5,384人,[英]埃玛·伯恩 / 吉永劭 / 中信出版集团 / 2019-7 / 48.00元,暂无,埃玛·伯恩
https://book.douban.com/subject/26942567/,https://img1.doubanio.com/view/subject/s/public/s29242578.jpg,气象学与生活, ,9.1,114人,弗雷德里克·K.鲁特更斯 (Frederick K.Lutgens)、爱德华·J.塔巴克 (Edward J.Tarbuck) / 陈星、黄樱、等 / 电子工业出版社 / 2016-10-1 / CNY 99.00,本书从科学探索的角度和物理学原理出发，详细介绍了气象学的基本概念和原理，包括：地球主要组成圈层、大气组成、物理性质、空间结构、要素变化；大气运动各种过程的物... ,弗雷德里克·K.鲁特更斯&爱德华·J.塔巴克
https://book.douban.com/subject/30121259/,https://img2.doubanio.com/view/subject/s/public/s29796943.jpg,第五次开始,600万年的人类历史如何预示我们的未来,7.6,725人,[美]罗伯特·L.凯利 / 徐坚 / 中信出版集团 / 2018-7 / 58.00,暂无,罗伯特·L.凯利
https://book.douban.com/subject/35560798/,https://img2.doubanio.com/view/subject/s/public/s33979493.jpg,跟着文物穿越历史,30件文物里的中国,6.6,94人,张志浩 / 民主与建设出版社 / 2021-8 / 58,暂无,张志浩
https://book.douban.com/subject/26308505/,https://img1.doubanio.com/view/subject/s/public/s28031398.jpg,杂草的故事, ,8.2,1162人,理查德·梅比 / 陈曦 / 译林出版社 / 2015-6 / 49.80,暂无,理查德·梅比
https://book.douban.com/subject/35659414/,https://img1.doubanio.com/view/subject/s/public/s34051138.jpg,古诗词里的科学现象, ,暂无,少于10人,暗号、小山 / 中华书局 / 2021-6 / 49,本书精选从先秦到清代的经典古诗词，从多个方面解读诗词中的科学现象，揭示其背后的科学知识和原理，涉及物 理（光学、力学、微观物理）、化学、生物、自然地理、天文... ,暗号&小山
https://book.douban.com/subject/25763528/,https://img1.doubanio.com/view/subject/s/public/s27125269.jpg,植物学家的锅略大于银河系, ,7.9,1226人,史军 / 清华大学出版社 / 2013-11-1 / 45.00元,暂无,史军
https://book.douban.com/subject/30187654/,https://img9.doubanio.com/view/subject/s/public/s29769254.jpg,暗网, ,6.4,1662人,杰米·巴特利特 / 刘丹丹 / 北京时代华文书局 / 2018-7 / 59.00,暂无,杰米·巴特利特
https://book.douban.com/subject/26583357/,https://img9.doubanio.com/view/subject/s/public/s28267005.jpg,理性乐观派,一部人类经济进步史,8.0,1091人,马特·里德利 (Matt Ridley) / 闾佳 / 机械工业出版社 / 2015-7-1 / CNY 69.00,本书向我们阐述了情况怎样越变越好，并说明了原因。繁荣来自人人为人人效力。始于十多万年前的交换和专业分工习惯，创造出了以加速趋势改善人类生活水平的集体大脑。这... ,马特·里德利
https://book.douban.com/subject/1024570/,https://img3.doubanio.com/view/subject/s/public/s26535990.jpg,编码的奥秘, ,9.3,1422人,Charles Petzold / 伍卫国、王宣政/、孙燕妮、等 / 机械工业出版社 / 2000-9-1 / 24.00元,渴望交流是大多数人的天性。在本书中，“编码”通常指一种在人和机器之间进行信息转换的系统。换句话说、编码即是交流。有时我们将编码看得很神秘，其实大多数编码并非... ,Charles Petzold
https://book.douban.com/subject/35365677/,https://img9.doubanio.com/view/subject/s/public/s33857416.jpg,亲密行为,“裸猿三部曲”之三,8.2,75人,[英] 德斯蒙德·莫利斯 / 何道宽 / 上海译文出版社 / 2021-3 / 48,暂无,德斯蒙德·莫利斯
https://book.douban.com/subject/4268931/,https://img9.doubanio.com/view/subject/s/public/s4392365.jpg,生命八卦, ,8.3,1028人,袁越 / 生活·读书·新知三联书店 / 2010-1 / 50.00元,从美国归来的袁越接受过系统的生命科学训练，他的经典口头禅：有什么科学根据？《生命八卦》的科学根据来自哪里呢？自然是世界权威科学杂志发布的信息，以及主流综合性... ,袁越
https://book.douban.com/subject/35431540/,https://img2.doubanio.com/view/subject/s/public/s33880903.jpg,茶的真实历史, ,8.5,22人,[美] 梅维恒、[瑞典] 郝也麟 / 高文海 / 生活·读书·新知三联书店 / 2021-6 / 49.00元,《茶的真实历史》，以时间变迁为经线，以全球的地域传布为纬线，展现了一幅栩栩如生的茶史全图。既有中国茶饮的历史，中国茶叶向外传布的不同途径，亦涉及日本、印度、... ,梅维恒&郝也麟
https://book.douban.com/subject/35431682/,https://img2.doubanio.com/view/subject/s/public/s33874242.jpg,植物塑造的人类史, ,8.3,63人,史军 / 现代出版社 / 2021-4 / 59.8元,暂无,史军
https://book.douban.com/subject/26420533/,https://img3.doubanio.com/view/subject/s/public/s33651070.jpg,度量,一首献给数学的情歌,8.5,146人,[美] 保罗·洛克哈特 / 王凌云 / 人民邮电出版社 / 2015-6 / 39.00元,在2002年一篇曾引发数学界巨大反响的文章《一个数学家的叹息》中，保罗·洛克哈特猛烈抨击了美国中小学数学教育的现状：学生只是被要求记住公式，并在练习题中反复... ,保罗·洛克哈特
https://book.douban.com/subject/10758030/,https://img2.doubanio.com/view/subject/s/public/s11126281.jpg,让孩子的大脑自由, ,8.6,784人,（美）约翰•梅迪纳 / 王佳艺 / 浙江人民出版社 / 2012-6 / 42.90元,《让孩子的大脑自由》是美国著名神经科学家约翰•梅迪纳继《让大脑自由》（Brain Rules）后的一部家庭教养力作。全书从科学角度阐明了胎儿和婴幼儿大脑是如... ,约翰•梅迪纳
https://book.douban.com/subject/34809817/,https://img2.doubanio.com/view/subject/s/public/s33477522.jpg,追捕祝融星,爱因斯坦如何摧毁了一颗行星,8.2,354人,[美]托马斯·利文森 / 高爽 / 后浪丨民主与建设出版社 / 2019-10 / 52.00元,暂无,托马斯·利文森
https://book.douban.com/subject/30320889/,https://img1.doubanio.com/view/subject/s/public/s32285289.jpg,美的进化,被遗忘的达尔文配偶选择理论，如何塑造了动物世界以及我们,8.5,417人,[美]理查德·O.普鲁姆（Richard O. Prum） / 任烨、审校：刘阳 / 中信出版社 / 2019-1 / 88,暂无,理查德·O.普鲁姆
https://book.douban.com/subject/35380290/,https://img1.doubanio.com/view/subject/s/public/s33870099.jpg,一颗莲子的生命旅程, ,8.9,80人,陈莹婷  著、花青  绘 / 后浪丨北京联合出版公司 / 2021-4 / 52.00元,暂无,陈莹婷  著&花青  绘
https://book.douban.com/subject/26814867/,https://img1.doubanio.com/view/subject/s/public/s28837719.jpg,火星上的人类学家, ,8.6,226人,[美]奥利弗·萨克斯（Oliver Sacks） / 赵永芬 / 中信出版社 / 2016-7 / 48.00元,暂无,奥利弗·萨克斯
https://book.douban.com/subject/1944205/,https://img2.doubanio.com/view/subject/s/public/s2194531.jpg,追寻记忆的痕迹, ,8.9,1385人,[美] 埃里克·坎德尔 / 罗跃嘉 / 中国轻工业出版社 / 2007-1 / 35.00,书中作者追溯了维也纳的儿时经历引起他对记忆的强烈兴趣，这一兴趣首先体现在对历史和精神分析的爱好，然后转到脑生物学领域，跨越认知心理学、神经科学、细胞生物学等... ,埃里克·坎德尔
https://book.douban.com/subject/27073686/,https://img9.doubanio.com/view/subject/s/public/s29479654.jpg,梳毛、八卦及语言的进化, ,8.4,563人,[英] 罗宾·邓巴 / 张杰、区沛仪 / 译言／现代出版社 / 2017-7 / 45.00,暂无,罗宾·邓巴
